timestamp,wid,email,hpdeathlyhollows1,hpdeathlyhollows1_rt,hpdeathlyhollows1_conf,hpdeathlyhollows1_watched,logan,logan_rt,logan_conf,logan_watched,thehelp,thehelp_rt,thehelp_conf,thehelp_watched,mollysgame,mollysgame_rt,mollysgame_conf,mollysgame_watched,thesocialnetwork,thesocialnetwork_rt,thesocialnetwork_conf,thesocialnetwork_watched,astarisborn,astarisborn_rt,astarisborn_conf,astarisborn_watched,readyplayerone,readyplayerone_rt,readyplayerone_conf,readyplayerone_watched,venom,venom_rt,venom_conf,venom_watched,theequalizer2,theequalizer2_rt,theequalizer2_conf,theequalizer2_watched,foxcatcher,foxcatcher_rt,foxcatcher_conf,foxcatcher_watched,lifeasweknowit,lifeasweknowit_rt,lifeasweknowit_conf,lifeasweknowit_watched,kickass2,kickass2_rt,kickass2_conf,kickass2_watched,sing,sing_rt,sing_conf,sing_watched,passengers,passengers_rt,passengers_conf,passengers_watched,warfortheplanetofapes,warfortheplanetofapes_rt,warfortheplanetofapes_conf,warfortheplanetofapes_watched,thedanishgirl,thedanishgirl_rt,thedanishgirl_conf,thedanishgirl_watched,theniceguys,theniceguys_rt,theniceguys_conf,theniceguys_watched,sanandreas,sanandreas_rt,sanandreas_conf,sanandreas_watched,ageofultron,ageofultron_rt,ageofultron_conf,ageofultron_watched,insidious,insidious_rt,insidious_conf,insidious_watched,theshallows,theshallows_rt,theshallows_conf,theshallows_watched,ozthegreat,ozthegreat_rt,ozthegreat_conf,ozthegreat_watched,johnnyenglishreborn,johnnyenglishreborn_rt,johnnyenglishreborn_conf,johnnyenglishreborn_watched,tombraider,tombraider_rt,tombraider_conf,tombraider_watched,salt,salt_rt,salt_conf,salt_watched,hottubtimemachine,hottubtimemachine_rt,hottubtimemachine_conf,hottubtimemachine_watched,robocop,robocop_rt,robocop_conf,robocop_watched,agooddaytodiehard,agooddaytodiehard_rt,agooddaytodiehard_conf,agooddaytodiehard_watched,ghostrider,ghostrider_rt,ghostrider_conf,ghostrider_watched,inception,inception_rt,inception_conf,inception_watched
9/18/2019,A1F9KLZGHE9DTA,undefined,like,389.985,4,watched,dislike,1021.955,5,watched,like,2271.975,5,not,dislike,1586.16,5,watched,dislike,4765.365,4,watched,dunno,14709.525,5,watched,like,2193.975,3,watched,dislike,1875.95,5,watched,dislike,1819.95,5,watched,like,2888.185,3,watched,like,4031.845,2,watched,dislike,4085.98,3,watched,like,1710.21,3,watched,dislike,2271.76,5,watched,dislike,1571.96,3,watched,like,1047.97,5,watched,dislike,664.03,5,watched,like,2352.085,3,watched,dislike,2157.87,5,watched,like,3296.02,5,watched,dislike,2609.975,3,watched,dunno,2015.88,5,watched,dislike,1126.03,5,watched,like,1685.885,4,watched,dunno,1631.67,4,watched,like,2046.08,4,watched,dislike,3295.605,4,watched,like,4741.855,3,watched,like,4685.77,4,watched,like,1952.55,5,watched
9/18/2019,A3BOM8JMRJADNN,undefined,like,2142,5,watched,dislike,1759,4,not,like,1898,4,not,like,1789,5,watched,dislike,2901,3,not,like,2068,4,watched,like,3196,4,watched,like,716.9999999,4,watched,dislike,1740,4,not,like,3379,4,watched,like,1920,5,watched,dislike,1315,4,not,dislike,2505,4,not,like,2302,5,watched,like,2086,4,watched,dislike,2422,4,watched,dislike,1224,4,not,dislike,4138,4,not,like,2080,5,watched,like,2250,4,watched,dislike,2359,4,not,like,1785,3,not,like,1906,4,watched,like,2062,4,not,like,1691,3,not,dislike,2439,4,not,dislike,1059,4,watched,like,2273,3,watched,like,2323,4,watched,like,879.9999999,3,watched
9/18/2019,ATTGD1M94GFR,undefined,like,1575.985,5,watched,dunno,2608.015,3,not,dunno,25287.785,3,not,dunno,3088.02,3,not,like,647.545,3,not,dunno,2232,3,not,dunno,5704.015,3,not,dunno,3552.19,3,not,dunno,3688.005,3,not,dunno,12143.73,5,not,dunno,4984.16,3,not,dunno,4728.39,3,not,dunno,3072.19,3,not,dunno,12543.64,3,not,dunno,4472.235,3,not,dunno,968.105,3,not,dislike,4655.865,3,not,dunno,343.41,3,not,like,2975.945,3,watched,like,4536.245,5,watched,like,4160.16,3,not,like,1704.14,5,watched,dunno,2935.445,3,not,dunno,7951.99,3,not,like,4423.845,4,watched,like,4535.855,5,watched,like,4696.745,3,not,dislike,4135.93,3,not,dunno,3888.08,3,not,like,1480.065,5,watched
9/18/2019,AKZAA5LI5LPK1,undefined,like,6146.21,3,not,like,4351.59,2,not,like,3982.44,5,not,like,804.7450001,3,not,like,3260.365,2,not,like,3207.295,3,not,like,1174.13,4,not,like,5804.21,3,not,like,2575.105,2,not,like,4689.36,4,not,like,1301.49,4,not,like,2334.99,4,not,like,4748.375,4,watched,like,2667.475,3,not,like,6088.205,2,not,like,4812.255,5,not,like,2861.115,2,not,like,3000.07,2,not,like,5926.025,5,watched,like,4098.05,4,not,like,3752.655,3,not,like,3415.345,3,not,like,3450.755,3,not,like,1415.545,3,watched,like,2081.335,4,not,like,1489.96,2,not,like,7470.73,2,not,like,5602.58,4,watched,like,5504.89,3,not,like,5708.675,3,not
9/18/2019,AO6PLHG9VY5X9,undefined,dislike,1967.58,5,watched,like,1128.44,5,watched,like,823.96,5,watched,like,809.805,3,watched,like,903.96,3,watched,dislike,2703.12,3,watched,like,912.275,5,watched,like,1575.945,5,watched,like,880.06,4,watched,like,1104.58,2,watched,dislike,871.81,3,watched,like,929.535,4,watched,like,2096.28,5,watched,like,1080.795,5,watched,like,919.34,5,watched,like,896.08,3,watched,like,1607.865,5,watched,like,903.77,4,watched,like,1135.675,5,watched,like,751.415,4,watched,like,2063.2,5,watched,like,2367.895,4,watched,like,959.985,5,watched,like,2975.04,4,watched,like,1336.055,3,watched,like,712.215,4,watched,like,1490.16,5,watched,like,960.06,3,watched,like,1271.285,4,watched,like,919.525,4,watched
9/18/2019,AW5O1RK3W60FC,undefined,like,2159.99,3,watched,dislike,2999.98,4,not,like,1991.965,5,watched,like,2944.01,5,watched,like,2999.975,2,watched,dislike,1432.015,1,not,like,1800.01,5,watched,dislike,1775.985,5,not,dislike,2815.99,4,not,dislike,2919.845,1,not,like,3896,5,watched,dislike,2031.97,3,not,like,2167.705,5,watched,like,2847.675,5,watched,like,2328.11,3,watched,like,1672.015,4,watched,like,2911.995,5,watched,dislike,2703.98,1,not,dislike,3000,1,not,like,2376.005,3,not,like,2967.935,3,watched,like,1967.955,4,watched,dislike,2559.99,2,not,like,2144.025,3,watched,like,599.995,4,watched,dislike,880.005,1,not,like,1159.92,5,watched,dislike,1112,5,watched,dislike,3760.015,3,not,dislike,3800.35,2,not
9/18/2019,AO6PLHG9VY5X9,undefined,dislike,1967.58,5,watched,like,1128.44,5,watched,like,823.96,5,watched,like,809.805,3,watched,like,903.96,3,watched,dislike,2703.12,3,watched,like,912.275,5,watched,like,1575.945,5,watched,like,880.06,4,watched,like,1104.58,2,watched,dislike,871.81,3,watched,like,929.535,4,watched,like,2096.28,5,watched,like,1080.795,5,watched,like,919.34,5,watched,like,896.08,3,watched,like,1607.865,5,watched,like,903.77,4,watched,like,1135.675,5,watched,like,751.415,4,watched,like,2063.2,5,watched,like,2367.895,4,watched,like,959.985,5,watched,like,2975.04,4,watched,like,1336.055,3,watched,like,712.215,4,watched,like,1490.16,5,watched,like,960.06,3,watched,like,1271.285,4,watched,like,919.525,4,watched
9/18/2019,AO6PLHG9VY5X9,undefined,dislike,1967.58,5,watched,like,1128.44,5,watched,like,823.96,5,watched,like,809.805,3,watched,like,903.96,3,watched,dislike,2703.12,3,watched,like,912.275,5,watched,like,1575.945,5,watched,like,880.06,4,watched,like,1104.58,2,watched,dislike,871.81,3,watched,like,929.535,4,watched,like,2096.28,5,watched,like,1080.795,5,watched,like,919.34,5,watched,like,896.08,3,watched,like,1607.865,5,watched,like,903.77,4,watched,like,1135.675,5,watched,like,751.415,4,watched,like,2063.2,5,watched,like,2367.895,4,watched,like,959.985,5,watched,like,2975.04,4,watched,like,1336.055,3,watched,like,712.215,4,watched,like,1490.16,5,watched,like,960.06,3,watched,like,1271.285,4,watched,like,919.525,4,watched
9/18/2019,A28Y4XCZ355KV8,undefined,like,4041,4,watched,dislike,682,2,watched,like,3642,3,watched,like,3128,3,watched,like,4056,3,watched,dislike,2806,2,not,like,4657,3,watched,like,3882,4,watched,dislike,787,2,not,like,2737,3,watched,like,3758,3,not,dislike,3564,2,not,dislike,977,2,not,like,2534,5,watched,like,3804,4,watched,like,3330,3,watched,dislike,2433,2,not,like,1141,5,watched,dislike,4800,2,watched,dislike,2248,2,not,like,2965,4,watched,like,2471,4,watched,like,1183,4,watched,like,2813,4,watched,like,2312,4,watched,dislike,2480,2,not,like,5801,3,watched,like,2819,3,watched,like,4313,3,watched,like,2601,3,watched
9/18/2019,ALAOEYIYW0CW7,undefined,like,2731.1,5,watched,dislike,5409.8,2,watched,like,2548.1,4,watched,like,2637.4,5,watched,like,6951.3,4,watched,dislike,2665.1,2,watched,dunno,4592.8,1,not,like,3068.9,3,watched,dunno,2958.4,2,not,like,4050.4,3,watched,dislike,4518.4,2,watched,dislike,12022.3,3,watched,like,7494.6,3,watched,dislike,2599.7,2,watched,dislike,9612.5,3,watched,like,12421.7,3,watched,like,2900.9,4,watched,dislike,3116.6,2,watched,like,7682,4,watched,dislike,2364.9,2,watched,dislike,18191.1,1,watched,dislike,6303.1,2,watched,like,3624.2,3,watched,dislike,8758.3,3,watched,like,1954.6,4,watched,like,2820.3,4,watched,like,15154.1,4,watched,dislike,4165.5,2,watched,dislike,7107.2,2,watched,like,2007,5,watched
9/18/2019,APVWMP5952IOY,undefined,like,2478.89,5,watched,like,2384.945,4,watched,like,3561.88,4,watched,like,2329.41,4,watched,like,2214.645,4,watched,dislike,3423.29,3,watched,dislike,2746.545,3,watched,like,3061.49,4,watched,like,2431.405,4,watched,like,2817.24,4,watched,like,2894.635,5,watched,dislike,2320.465,2,watched,like,11039.435,5,watched,like,2312.425,4,watched,like,2487.945,5,watched,like,2225.59,4,watched,dislike,2543.495,2,watched,like,4032.39,4,watched,dislike,4150.435,3,watched,like,1919.025,5,watched,like,2607.5,5,watched,like,2388.16,5,watched,like,2384.845,4,watched,dislike,4016.31,3,watched,like,1738.075,4,watched,dislike,2320.425,3,watched,like,2915.01,4,watched,like,3446.465,4,watched,dislike,3320.425,3,watched,like,2085.15,4,watched
9/18/2019,A28VB70F9S8TJ9,undefined,like,2206,4,watched,like,2335,3,watched,like,1389,3,watched,like,1743,2,watched,like,2939,4,watched,like,2120,5,watched,like,1411,3,watched,like,1787,5,not,like,1335,4,watched,like,1650,3,watched,like,1451,3,watched,like,2419,5,watched,like,1524,3,watched,like,1614,3,watched,like,2036,3,watched,dislike,1807,3,watched,like,1249,5,watched,like,1938,3,watched,like,978,4,watched,like,1170,2,watched,like,1520,3,watched,like,1924,5,watched,like,1857,4,not,like,926,4,watched,like,1833,4,watched,like,1832,5,watched,like,3609,5,watched,dislike,2571,3,watched,like,1920,4,not,like,4487,2,not
9/18/2019,APVWMP5952IOY,undefined,like,2478.89,5,watched,like,2384.945,4,watched,like,3561.88,4,watched,like,2329.41,4,watched,like,2214.645,4,watched,dislike,3423.29,3,watched,dislike,2746.545,3,watched,like,3061.49,4,watched,like,2431.405,4,watched,like,2817.24,4,watched,like,2894.635,5,watched,dislike,2320.465,2,watched,like,11039.435,5,watched,like,2312.425,4,watched,like,2487.945,5,watched,like,2225.59,4,watched,dislike,2543.495,2,watched,like,4032.39,4,watched,dislike,4150.435,3,watched,like,1919.025,5,watched,like,2607.5,5,watched,like,2388.16,5,watched,like,2384.845,4,watched,dislike,4016.31,3,watched,like,1738.075,4,watched,dislike,2320.425,3,watched,like,2915.01,4,watched,like,3446.465,4,watched,dislike,3320.425,3,watched,like,2085.15,4,watched
9/18/2019,AORHSXTUJ3W1M,undefined,like,3468,5,watched,like,5185,5,watched,like,16549,2,watched,like,2989,4,watched,dunno,7772,1,not,like,2150,5,watched,like,1702,5,watched,like,2137,4,watched,like,2454,4,watched,like,2097,2,not,like,4199,4,watched,like,2097,4,watched,like,1744,5,watched,like,1674,4,watched,dislike,2196,3,watched,like,2493,3,watched,dislike,3191,1,not,like,1680,3,watched,like,1495,5,watched,like,3085,3,watched,like,1739,4,watched,like,2138,3,watched,like,2172,4,watched,like,1838,4,watched,like,1789,5,watched,dunno,3362,1,not,dislike,2072,4,not,like,2703,3,watched,dislike,5168,1,not,like,1651,3,watched
9/18/2019,A3JW215NW77ZTU,undefined,like,1335.86,2,not,like,416.005,3,not,like,976.005,4,watched,dunno,1767.985,3,watched,dunno,400.14,4,watched,like,480.14,3,watched,like,872.055,2,not,like,1040.07,2,watched,like,600.06,3,not,like,1176.07,4,watched,like,879.99,3,not,dunno,2647.935,3,watched,dislike,431.985,3,not,like,1000.06,3,not,like,663.925,3,watched,like,1599.88,4,watched,dunno,352.015,4,watched,like,712.005,2,watched,like,871.985,3,watched,like,960.015,3,not,like,599.96,2,not,dunno,392.13,4,watched,like,696.115,2,watched,like,967.655,2,not,like,1128.015,2,not,like,576,2,not,dunno,456.145,3,watched,dunno,671.965,2,not,dunno,447.875,3,not,like,471.965,4,watched
9/18/2019,A2ANOUOKGWGM2O,undefined,like,2344.94,5,watched,like,1181.08,5,watched,dislike,763.9649999,4,watched,like,2876.455,4,watched,dislike,9568.97,4,watched,like,2536.91,3,watched,like,3153.04,4,watched,like,1809.005,5,watched,like,1325.035,4,watched,like,3618.035,5,watched,like,12265.835,4,watched,dislike,3266.06,3,watched,like,1367.66,3,watched,like,5021.81,5,watched,like,2080.94,5,watched,like,1121.02,3,watched,like,5711.03,3,watched,like,1443.955,5,watched,like,2476.99,5,watched,like,2073.03,5,watched,like,7442.83,4,watched,like,1313.04,3,watched,like,2325.085,4,watched,like,1764.875,5,watched,like,2461.95,4,watched,dunno,5205.86,5,watched,like,584.94,3,watched,like,2337.125,5,watched,dislike,1532.975,4,watched,like,1020.91,5,watched
9/18/2019,A2BFFKEYMCBFWW,undefined,like,1880,4,watched,like,1539,5,watched,dislike,1980,2,not,dislike,1936,2,not,dislike,2111,1,not,dislike,1682,2,not,dislike,2615,2,not,like,1724,5,watched,like,2374,4,watched,dislike,2062,2,not,dislike,3223,2,not,dislike,1742,1,not,dislike,1961,1,not,dislike,2521,1,not,like,2640,5,watched,dislike,1680,2,not,dislike,2051,1,not,like,1098,3,watched,like,1981,5,watched,like,2067,5,watched,dislike,2359,1,not,like,3869,3,watched,like,2212,5,watched,dislike,1822,2,not,dislike,5636,2,not,dislike,2111,1,not,like,1993,4,watched,like,2211,3,watched,like,1562,5,watched,like,2314,4,watched
9/18/2019,A38IPIPA3T3G4,undefined,like,384.025,5,watched,like,368.105,5,watched,dislike,992.015,2,watched,dislike,911.935,3,watched,dislike,5592.175,2,watched,dislike,1231.915,3,watched,dislike,4736.42,2,not,like,615.92,5,watched,like,1055.985,5,watched,dislike,928.035,5,watched,dunno,1207.965,3,watched,dislike,719.685,4,watched,dislike,367.89,2,watched,like,333.595,3,watched,like,463.41,4,watched,dislike,871.86,3,watched,dislike,3247.915,2,watched,like,1007.825,5,watched,like,679.7300001,5,not,like,2063.99,4,watched,like,695.86,3,watched,like,472.0500001,5,watched,like,935.605,5,watched,like,311.93,5,watched,dunno,407.795,1,watched,dislike,768.045,3,watched,dislike,815.7649999,3,watched,like,655.6149999,5,watched,like,696.015,5,watched,like,647.86,5,watched
9/18/2019,A30KYQGABO7JER,undefined,like,908.7199999,5,watched,like,749.82,4,watched,dislike,5606.745,2,not,like,3124.08,4,watched,dunno,1666.04,1,not,dislike,1091.875,2,not,dislike,10802.01,2,not,like,1917.345,5,watched,dunno,1761.78,2,not,dislike,661.4599999,2,not,dislike,3759.8,2,not,dislike,1068.005,4,not,dunno,2323.22,1,not,like,3406.875,4,watched,like,2546.57,5,watched,dunno,3980.81,1,not,dunno,3893.885,1,not,dislike,1633.665,3,not,like,924.57,3,not,like,916.52,5,watched,like,4140.995,3,not,dunno,2570.925,1,not,like,7173.56,3,not,dislike,4219.82,3,watched,like,430.44,4,watched,dislike,677.3350001,1,not,like,2929.195,3,watched,dislike,4074.465,4,watched,dunno,518.0000002,1,not,like,1877,5,watched
9/18/2019,AVD6HMIO1HLFI,undefined,like,1596.995,5,watched,dunno,1377,1,not,dunno,1049.12,1,not,dunno,2787.035,1,not,dunno,899,1,not,dunno,1460.035,1,not,dunno,2289.04,1,not,dunno,1042.99,1,not,dunno,1154.975,1,not,like,940.925,1,not,dunno,888.02,1,not,like,456.96,4,watched,dunno,1197.02,1,not,like,1420.085,4,watched,dunno,1831.96,1,not,dunno,1736.055,1,not,dunno,535.095,1,not,dunno,1813.03,1,not,dunno,13358.075,1,not,like,4522.93,3,watched,dunno,1294.11,1,not,dunno,1534.97,1,not,dunno,2588.995,1,not,like,6392.995,2,watched,dunno,1103.865,1,not,dislike,605.02,3,watched,dunno,3448.035,1,not,dunno,653.925,1,not,dunno,1142.085,1,not,like,1174.94,5,watched
9/18/2019,A3QUGJF2AN8TF2,undefined,like,1597.67,5,watched,like,1361.27,5,watched,like,382.44,5,watched,dunno,1912.625,5,not,like,6648.905,1,watched,like,1608.75,5,watched,dunno,2238.85,5,watched,like,1755.09,5,watched,like,1676.13,5,watched,like,967.615,5,watched,dunno,3487.605,5,watched,dislike,2081.34,3,watched,like,1631.35,5,watched,like,2238.745,5,watched,like,2002.52,5,watched,dunno,1709.975,5,watched,like,3825.125,4,watched,like,854.955,4,watched,like,1687.775,5,watched,dunno,1946.415,5,watched,dunno,1676.3,5,watched,like,405.03,5,watched,like,2081.415,4,watched,like,2227.685,5,watched,like,1451.235,5,watched,like,6075.325,5,watched,like,393.88,5,watched,like,2328.875,5,watched,dunno,798.88,1,watched,like,1620.085,5,watched
9/18/2019,A2GF8CV3WFQ5E9,undefined,dislike,435.95,4,watched,dunno,312.885,3,not,dislike,1119.135,5,watched,like,961.8,3,watched,dislike,942.945,4,watched,dislike,676.1299999,3,watched,dislike,852.445,4,watched,dislike,456.2349999,4,watched,dislike,718.845,4,watched,dislike,949.5700001,4,watched,dislike,215.32,5,not,dislike,1174.28,2,watched,dislike,919.09,4,watched,dislike,642.0399999,4,watched,dislike,1097.79,3,watched,like,208.6199999,5,watched,dislike,1166.885,5,watched,dislike,1430.24,4,watched,dislike,536.32,4,watched,like,541.2,3,watched,dislike,920.71,3,watched,like,1234.9,4,watched,dislike,975.89,4,watched,dislike,434.92,5,watched,dislike,1068.9,5,watched,dislike,805.4899999,5,watched,dislike,982.235,5,watched,like,65.86500001,5,not,dislike,853.78,3,watched,dislike,1569.335,4,watched
9/18/2019,A15KKFODFCZPCZ,undefined,like,1154.405,5,watched,like,920.125,3,watched,like,807.94,2,watched,like,1663.01,5,watched,like,888.09,1,watched,like,1543.84,1,watched,dunno,896.14,1,watched,like,1591.99,1,watched,like,735.91,1,watched,like,1391.715,5,watched,dislike,2417.12,4,not,like,2896.72,4,watched,like,1936.325,4,watched,like,1407.77,1,watched,like,735.99,4,watched,like,1728.25,1,watched,like,1160.435,4,watched,like,1696,4,watched,like,984.27,3,watched,like,2184.605,1,watched,like,2175.68,4,watched,like,1328.535,2,watched,like,1510.795,1,watched,like,783.895,2,watched,like,2103.7,5,watched,like,727.815,4,watched,like,1728.07,3,watched,like,2479.9,2,not,dunno,2303.92,1,watched,like,1816.205,1,watched
9/18/2019,A1ICWR931J4062,undefined,like,2107.26,3,watched,like,2044.42,5,not,like,850.29,4,not,like,541.815,5,not,like,2427.31,5,watched,like,1787.47,5,watched,like,850.7000001,5,watched,dislike,1084.58,5,watched,like,7146.945,5,watched,like,2069.225,5,watched,like,1835.125,5,not,dunno,2292.15,4,not,like,1589.61,5,not,like,837.9149999,5,watched,like,911.95,5,not,like,1909.755,5,not,like,1072.25,5,watched,like,715.3650001,5,watched,like,1651.665,5,watched,like,2920.815,3,not,like,1540.71,5,watched,like,3389.045,5,watched,dunno,1306.445,3,not,dunno,763.19,4,watched,dunno,2008.905,3,watched,like,1034.14,5,watched,like,2180.765,5,watched,like,813.4600001,5,watched,dislike,1084.135,5,not,like,1527.865,4,watched
9/18/2019,AV182SXSO370E,undefined,like,1772,4,watched,like,1067,4,watched,like,770,5,watched,like,1165,2,watched,like,2239,2,watched,like,645,4,watched,dislike,738,2,watched,dislike,1882,1,watched,like,963.9999999,3,watched,dislike,1694,3,watched,like,1899,5,watched,dislike,752,2,watched,like,1336,4,watched,like,1218,4,watched,like,1742,4,watched,dislike,1546,2,watched,like,1506,3,watched,like,2309,3,watched,like,865,4,watched,dislike,722.0000001,1,watched,like,1974,3,watched,like,2263,5,watched,like,818,4,watched,like,1208,2,watched,like,1038,2,watched,like,1594,4,watched,like,1406,4,watched,like,671,2,watched,like,1657,4,watched,like,956,5,watched
9/18/2019,A25WGTFYA70QGZ,undefined,like,1199.37,5,watched,dunno,2063.485,2,not,like,5152.525,1,watched,dunno,1656.22,2,not,like,1056.33,2,watched,like,256.455,1,watched,like,3320.04,3,watched,dunno,1142.56,2,not,like,1575.035,2,not,like,1343.635,2,watched,like,2343.885,1,watched,like,1639.96,3,watched,like,1210.665,1,watched,like,1688.145,1,watched,dunno,1754.09,2,not,like,1119.8,2,watched,like,1255.6,2,watched,like,1008.165,2,watched,like,1504.835,2,watched,like,1239.55,3,watched,like,896.04,2,watched,like,1311.525,4,watched,like,1568.025,1,watched,like,440.445,1,watched,like,2295.705,1,watched,like,1498.71,2,watched,dunno,631.735,2,not,dunno,1688.625,2,watched,like,184.14,2,watched,dunno,1984.48,2,not
9/18/2019,A6FE2ZQNFW12V,undefined,dunno,1257.585,3,not,dislike,2677.83,5,watched,dunno,1904.795,3,not,like,5865.52,5,watched,dunno,739.5050001,4,watched,like,1899.055,4,watched,dislike,1435.58,5,watched,dislike,3867.665,4,not,dislike,1830.91,4,not,like,1642.655,5,watched,dunno,3815.785,4,not,dunno,1811.175,2,not,dislike,1830.9,5,watched,dislike,1529.42,5,watched,dislike,2100.72,3,not,dislike,2734.135,3,watched,like,2670.435,5,watched,dislike,1598.83,2,not,dislike,2432.43,5,watched,like,1337.335,5,watched,dunno,2036.72,5,not,dunno,3295.555,5,not,dislike,1823.175,5,not,dunno,629.45,3,not,dislike,1261.395,4,watched,like,2594.63,5,watched,dislike,3533.175,2,not,dislike,2985.675,3,not,dunno,2078.725,2,not,like,2210.85,4,watched
9/18/2019,A2SVNXNMD7E7EH,undefined,dunno,734,5,not,dislike,2063,4,watched,dunno,3673,5,not,dislike,985,5,not,like,2438,5,watched,dislike,1062,5,not,dunno,1594,5,not,like,1672,5,watched,like,593,5,watched,like,423,5,watched,dislike,2766,5,not,dislike,1609,3,watched,dislike,657,5,not,dislike,1562,5,not,like,1798,5,watched,dislike,1125,5,not,like,797,3,not,like,1548,2,watched,dislike,1923,5,watched,dislike,1359,5,not,like,968,4,not,dunno,2360,5,not,dunno,1219,5,not,dunno,1500,5,not,dislike,1860,5,watched,dislike,1500,5,watched,dislike,1984,5,not,dislike,1859,5,watched,dunno,1687,5,not,like,656,5,watched
9/18/2019,A27EV0216FCLJW,undefined,dunno,1175.47,3,watched,dunno,1287.77,3,watched,dunno,1232.04,3,watched,dunno,1360.505,3,watched,like,1399.55,5,watched,dunno,1200.255,3,watched,dislike,2656.095,5,watched,dislike,880.155,5,not,dunno,1415.67,3,watched,dunno,1279.85,3,watched,dunno,3375.56,3,watched,dunno,1056.035,3,watched,dislike,3120.625,5,not,dislike,1152.28,5,not,dunno,1760.43,5,not,dunno,2136.11,3,not,like,1400.375,5,watched,dislike,1383.995,5,not,dunno,1327.985,3,watched,dislike,1744.07,5,not,dunno,1495.73,3,not,dunno,1336.04,3,watched,dunno,1088.03,3,watched,dunno,1376.505,3,watched,dunno,928.035,3,watched,dunno,2039.76,3,not,dunno,1344.535,3,watched,dunno,1232.485,3,watched,dunno,1383.995,3,watched,like,1408.045,5,watched
9/18/2019,A2S591ZMEWMA5C,undefined,like,1125.985,4,watched,dunno,1421.94,1,watched,dunno,659.93,1,not,dislike,2450.255,1,not,dunno,1656.115,1,not,dunno,1161.795,1,not,dislike,2675.965,4,watched,dunno,1302.1,1,not,dunno,754.085,1,not,dunno,707.6,1,not,dunno,1393.765,1,not,dislike,1207.785,4,watched,dislike,1093.94,4,watched,dunno,201.4,5,watched,dislike,281.805,5,watched,dunno,1201.845,1,not,dislike,989.98,4,watched,dislike,1297.84,4,watched,like,300.21,3,watched,dislike,1079.825,5,watched,dunno,896.255,1,not,dunno,3331.875,1,not,dunno,1476.1,1,not,dislike,1004.06,4,watched,dunno,856.275,5,watched,dislike,920.125,5,watched,dunno,1293.81,4,watched,dunno,492.16,1,not,dunno,1080.07,1,not,dislike,699.965,1,watched
9/18/2019,AV182SXSO370E,undefined,like,1772,4,watched,like,1067,4,watched,like,770,5,watched,like,1165,2,watched,like,2239,2,watched,like,645,4,watched,dislike,738,2,watched,dislike,1882,1,watched,like,963.9999999,3,watched,dislike,1694,3,watched,like,1899,5,watched,dislike,752,2,watched,like,1336,4,watched,like,1218,4,watched,like,1742,4,watched,dislike,1546,2,watched,like,1506,3,watched,like,2309,3,watched,like,865,4,watched,dislike,722.0000001,1,watched,like,1974,3,watched,like,2263,5,watched,like,818,4,watched,like,1208,2,watched,like,1038,2,watched,like,1594,4,watched,like,1406,4,watched,like,671,2,watched,like,1657,4,watched,like,956,5,watched
9/18/2019,A2AJIRNA6L4IJI,undefined,like,2728,5,watched,like,640,2,not,dislike,1704,3,not,dislike,3651,3,not,like,3560,4,not,dislike,1415,4,not,like,4320,3,not,like,1672,3,not,like,1880,4,not,dunno,4713,4,not,dislike,4743,2,not,dislike,3528,3,not,dislike,1888,3,not,dunno,4481,3,not,like,512,5,watched,like,2936,4,not,like,440,3,not,like,2280,4,not,like,2073,3,not,like,2232,3,not,like,584,3,not,like,496,3,not,dunno,2216,2,not,like,1960,3,not,like,3976,2,not,like,2312,5,watched,like,2327,4,not,like,432,4,not,like,616,4,not,like,1016,5,watched
9/18/2019,AQJU0QTBRKJ3,undefined,like,1056.065,5,watched,like,776.065,5,watched,like,2528.05,4,watched,dislike,608.155,3,watched,dislike,2680,5,watched,like,2015.905,4,watched,like,1672.015,4,watched,like,1679.955,3,watched,dislike,2327.9,2,watched,dunno,2567.98,3,not,dislike,3719.96,5,watched,like,1199.89,5,watched,like,103.965,3,watched,like,1728.01,3,watched,dislike,2183.965,2,watched,dislike,2600.03,3,watched,like,1103.98,3,watched,dislike,1464.415,5,watched,like,1576.015,4,watched,dislike,1959.955,3,not,dunno,2536.01,3,not,dislike,2568.535,4,watched,dislike,1999.975,5,watched,like,2119.995,3,watched,dislike,2984.025,5,watched,like,1327.94,5,watched,like,879.95,4,watched,dislike,1911.985,5,watched,dunno,3471.935,4,not,dislike,1672.05,4,watched
9/18/2019,A2BW6WD7LZ9EGV,undefined,like,278,5,watched,like,1216,5,watched,like,1950,4,watched,like,1796,3,not,like,1946,4,watched,like,1346,4,not,dislike,644,5,watched,like,1325,5,watched,like,2161,4,not,like,1973,5,watched,dislike,2579,2,not,dislike,3120,4,watched,dunno,9590,1,not,like,1693,2,not,like,1263,5,watched,like,2369,4,not,dunno,2971,2,not,dislike,495,5,watched,like,1292,5,watched,dislike,2007,4,watched,dislike,585,3,not,like,1430,4,not,dislike,1508,3,not,dunno,1294,3,not,dislike,2377,4,not,like,1783,4,watched,like,1332,5,watched,dislike,2530,5,watched,dislike,7059,5,watched,like,553,5,watched
